1m,reportedEPS,totalNonCurrentAssets,totalCurrentAssets,otherNonCurrentLiabilities,cashflowFromFinancing
0.07864792503346707,0.19575514665695004,0.0014284013807879248,0.06390627080282263,0.06930693069306937,0.2802850356294537
-0.09825022918410453,0.05780346820809257,0.5441236440566031,-0.2291531401877791,-0.0013908844581783653,-3.866474307723688
0.029677170293876287,-0.17555938037865737,0.044137412579447366,0.032955693145391374,0.11606656288730433,-3.0565008025682183
-0.01440292780827579,-0.24096385542168663,0.0008081922166336408,-0.009260321100917457,-0.0467015706806283,4.391025641025641
-0.0747070927644563,0.13157894736842102,0.016143618816224503,0.015903255197548205,0.010216243827686045,3.5735294117647056
-0.13638595629756933,0.04314941677022734,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.969242100684463
-0.14468483461618464,-0.03200000000000003,-0.22274545454545458,0.474791215589236,0.0,-22.375275938189844
-0.037762484559731746,0.016528925619834656,0.010479218179677341,-0.01015705018777735,0.009638554216867545,0.22183622828784122
-0.06872604455238884,0.06976744186046502,0.050344708492182644,-0.10933550754178556,0.07491993932243379,2.180064308681672
-0.11018562589243219,-3.0444444444444443,0.0020042783634295347,-0.15908399269628726,0.013049050448561195,-0.4723577235772358
0.07757218828286372,-0.15116279069767447,0.013434309966543267,0.21318024516944645,0.9055059523809523,-11.302065695902472
0.030308843276424247,0.08749999999999991,0.007184750733137735,-0.1637043802030278,-0.021793797150041927,0.22109148957397995
0.14410480349344978,0.9249011857707512,0.027837071771004585,0.15381798205456887,0.5429184549356223,-0.6718377088305489
0.3463131731565865,-0.11903204708960102,-0.022631452476134295,0.0026995963969742576,0.20932780900709594,-0.860118390159444
0.04087320018578722,0.0,0.052543262812045466,-0.09877490212740836,0.027908709899236772,-1.188211795886228
0.02281831187410588,0.4247787610619471,-0.00917726781408501,0.05391711056255688,-0.04654786249878273,0.11118314424635334
0.07052284175785983,0.088390833543188,0.047173401992611774,0.09793233687779646,0.0,-0.953226894535642
-0.006864546069805688,0.003095975232198178,-0.0017433076356874189,0.03875407461064828,-0.01212383632820957,0.01352657004830915
0.05433186490455211,0.4119999999999999,0.19936272318373116,0.0,0.20932780900709594,-0.938590468717647
0.10301360714583851,0.0,0.0,0.02942535107169264,-0.05174927113702621,7.1020408163265305
0.004139006101002485,0.23232323232323226,0.17915570231140454,0.8263570600043593,0.08152593528462138,73.32351694915255
0.09666507860886142,-0.0968992248062015,0.012422069094829569,0.08029428051578202,0.053197509903791795,-0.5055718475073314
-0.06552816901408454,0.08818119107840872,0.06867631736865021,0.08544964529437116,0.20932780900709594,-0.07263170368364036
-0.004271844660194146,0.0,0.0001988071570575567,0.12303346159466177,-0.004333023831631033,-1.4284741144414168
-0.06985679357317498,0.09345794392523343,0.0016136912076036847,0.05742786741912398,0.033226152197213255,-0.8616362451108214
-0.02437284508381876,0.03157894736842115,0.04987736136009158,-0.14072867416266044,0.02423480836549685,-3.2733644859813085
0.024541607898448392,0.0,-0.11767170401250648,-0.04336056231003038,0.20932780900709594,-0.6135442899375889
0.07310215557638222,0.31032665964172823,0.3711347017883886,0.1515251261795041,0.013464696223316919,-1.6681112314915132
0.050191082802547804,-0.3157894736842105,-0.0032639545884578514,-0.05105985439082539,0.1000645577792123,33.15702479338843
-0.12985415568441383,0.33333333333333326,0.1663920922570017,-0.06270133456051541,-0.1093877551020408,-0.9250089417001153
0.06862745098039214,0.04314941677022734,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.969242100684463
-0.00959232613908878,-0.1351351351351351,-0.03286450355103743,0.062367155162769805,-0.01926977687626774,-0.914555389965226
-0.03876318398990364,0.04608294930875578,-0.01999083240403099,-0.06040445963541663,0.1022142121524201,2.5308457711442784
-0.05827193569993294,0.0,-0.007407407407407418,0.10839617898441434,-0.12112259970457906,-1.4441833137485312
-0.024721543058951467,-0.41666666666666663,-0.08090749789645135,-0.26544334820586946,-0.026565464895635715,3.8872740163062742
0.23772609819121437,1.666666666666667,0.35798133374976326,0.018856655225265362,0.45796130952380953,-0.8122503812359305
-0.09989892183288407,-0.14114570151016625,-0.037564197426369184,0.0,0.20932780900709594,4.633471645919779
0.010820474219044085,0.04314941677022734,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.969242100684463
0.07305153770537842,0.060975609756097615,0.2010443864229765,-0.14168367079997912,0.04789456766313083,-0.5592727272727273
-0.13066044612917338,-0.0865671641791046,0.029618327678586187,0.04948010000125325,0.017788457409892544,0.07254479900984778
0.02807913209955326,0.04314941677022734,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.969242100684463
0.020559591899830032,-0.17829457364341084,-0.02062060546412925,0.06062345989138507,0.12660859235794897,-0.14137626819585358
-0.06186186186186193,-0.0814814814814816,0.0036562583400052695,-0.6554132712456344,-0.010475423045930743,-2.3219068023567218
-0.04507257448433921,-0.17647058823529405,0.010332471360171347,-0.11480553288579032,-0.017134815648747526,-0.9577091342966989
0.07798302449763916,-0.022205206738131755,0.05749379328367965,0.046059428536182834,0.1029869321717487,-0.21046578493387003
-0.07115246957766641,0.41711229946524053,-0.01885565669700906,0.004739676840215479,-0.1819727891156463,2.7883995703544575
0.0032480714575719993,0.2134831460674158,0.05596234309623438,0.01986076986076979,0.0010449320794148065,-3.454225352112676
-0.02534374745748913,-0.054744525547445355,-0.07554075805349147,-0.08395779761839062,-0.10489772940514164,-0.10149488591660105
0.12323296861273048,14.0,0.0073475385745775945,0.34306134603930905,0.04166666666666674,2.7033492822966507
0.0721464290916154,0.5061728395061726,-0.00024144383412805226,0.06551456310679615,-0.011412708204811883,-0.261605679956308
-0.019538620731632927,-0.13191489361702124,0.08525805531793562,0.003535002318034275,-0.025182778229081992,-0.18161094224924013
0.12650046168051698,-0.03960396039603964,-0.006340508806262246,0.26450999048525214,-0.0001840264998159702,-6.967971530249111
0.03506969919295688,0.0749321162401062,0.24245081309312622,0.08248072540367546,0.004164738546968971,-0.08210332103321039
-0.03800665675608117,-0.17980295566502458,0.026962553864843475,-0.323901343109835,0.15619947927097932,-1.5861719006325328
-0.016591928251121102,0.0,-0.011250148028263518,0.1225457007447528,0.03288409703504036,0.25960752248569086
0.09971358862840773,0.04314941677022734,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.969242100684463
0.0773756987349219,0.48,0.0021398334651345774,-0.04513165625166904,-0.010040160642570295,3.2289915966386555
0.0010236069349369714,-0.005813953488372103,-0.0013812154696132284,-0.01880204136449104,0.02898550724637672,1.1801470588235294
-0.174639617599458,-0.12774451097804385,0.004903773493898367,-0.05024295432458703,-0.006103763987792443,-0.7492270697354861
-0.055872150644202256,0.03846153846153855,0.01364399664147764,-0.14954439878506343,-0.00686450522758475,-4.482412060301508
0.0592562597016939,0.42148760330578505,0.010852801736448203,0.018918663898848775,-0.026464168788650433,0.6186440677966101
-0.0598415875073991,1.4954054054054056,0.025598291711153465,0.0680284794032886,0.05746847720659565,0.7899159663865547
-0.04329435182881303,0.04314941677022734,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.969242100684463
0.010379031728305899,0.495114006514658,-0.10584395564674742,0.3501294161148274,0.1741164732553251,0.7379682116260975
-0.02862457373152838,0.04314941677022734,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.969242100684463
-0.05639913232104121,0.17348140669695433,0.0,-0.08631044254601505,0.0,-0.9994223744627165
-0.29550218340611345,0.16473988439306364,0.015053489556800859,0.06304880942963376,0.1741071428571428,-0.5127118644067796
0.1705535262714244,-0.5715598337344125,0.11354004344647195,0.0,0.0,1.6060778998430587
0.002680965147453085,0.4358974358974359,0.026524123508951725,0.002746670434874865,0.01045437904242763,-2.9267857142857143
0.015854427529051307,0.022652148551429274,0.33538027737452714,-0.8482852825352145,0.1607318155045412,-0.9221169036334913
0.03552077062010839,0.05555555555555558,0.19117160576452075,-0.3639603783478499,0.07038157645766385,0.7908383751080381
0.023648083040348267,0.10245901639344268,-0.01582268521432617,0.06996887586601774,0.20811802295767423,0.13075714803545724
-0.03568277918048257,-0.0491228070175439,-0.009378308879140818,0.2369345176616402,-0.05772005772005773,-0.3647058823529412
0.01200828157349898,1.0606060606060606,0.015416575552154033,-0.1883778573395759,0.035259582450267724,-0.9239896567543896
0.058476118531744614,8.228070175438598,-0.012515515101365282,0.15582500409634603,0.15315315315315314,-468.25
0.12170656680486847,0.01984126984126977,0.004793499546955848,-0.11711711711711714,-0.027649769585253448,1.2025316455696204
-0.05953743989008475,-0.1282051282051282,-0.0011800118001179527,0.0339423326694952,0.0,-3.156959526159921
0.1786371116058465,-0.6538461538461539,0.8200758931767738,0.02107950750605192,0.20932780900709594,-0.9700787987838928
0.1799930942633059,0.14560439560439553,0.026835345984282055,0.02022776572668117,-0.18128390596745025,-0.8683255572835666
0.07038701896721844,-0.4916201117318436,2.126049030551077,-0.04740617527809543,0.02104113939754848,1.0356164383561643
0.041101356743814765,0.0,6.182450715114031,-0.07993320345115507,0.1144578313253013,0.17582417582417587
0.02465213103977204,-0.01041666666666663,0.004301798824815961,-0.06546443719315409,0.08360995850622399,11.666237113402062
-0.08033033033033032,0.346774193548387,0.010413005713597157,0.24167544357125492,0.011259148057797042,-2.707167832167832
0.020566257626653872,-0.1132075471698114,0.016368414949947896,0.021225723501680394,0.031016606625076992,0.04597996403801696
0.17278851551848606,-0.0461538461538461,-0.007580663593767856,0.37934512361026407,-0.009463722397476393,-2.4975853187379267
0.1331853496115427,0.04314941677022734,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.969242100684463
-0.1471092689201744,-2.5025906735751295,-0.0998011651027314,-0.07574070061394,-0.08666605166051655,4.830357142857143
0.0183857899657216,1.8611111111111107,0.0011667760519216142,-0.014716217187487501,-0.06699668832848305,-0.7840145403955975
0.15570437694331507,0.02970297029702973,-0.01776183845821011,-0.027344100717271336,0.006592898822495696,0.3754741774725412
-0.02315346345197089,0.20472440944881898,-0.013111814277453226,0.04652878751709011,-0.0752027525190464,0.2960662525879918
0.1245057888248049,0.05263157894736836,0.17159839772580443,0.22870676968359094,0.09216136438176448,-0.39505617977528085
-0.006360967426254693,0.15384615384615374,-0.005613242800578844,0.009992255529740701,0.00637546762210861,-0.7197730248799651
0.0977702310201527,0.24045801526717558,0.002411963338157186,0.1107045787162868,-0.062266964951528725,-0.9851598173515982
-0.07455654101995557,-0.16045702930948835,0.0017622284365155227,0.001312335958005173,-0.019128704113224204,-12.686868686868687
-0.03835553514010115,0.47977941176470584,0.02210777230229599,0.20151923331714006,0.0,-0.8448529411764706
0.21682918020946196,5.5,0.20050998968560196,0.22573354074241236,0.20932780900709594,64.69786401434861
-0.021874999999999978,-3.2068965517241383,0.07093772369362927,0.24425028909160984,-0.092443729903537,42.22222222222222
0.0583621377293273,0.08113835906751432,-0.9190047528602218,11.56779295050973,0.20932780900709594,8.714312276973597
0.005017965555693227,0.17543859649122817,0.1630424876510581,-0.1407535313592858,-0.11368473769876053,-0.29458556430079263
0.009356458238247267,0.0,0.0,0.0,0.0,0.0
0.04742897393754397,0.13114754098360648,0.008578806101994463,0.019726882318410688,0.04184397163120557,-0.03391572456320657
0.07184132018168632,1.1071428571428568,0.014571187774689909,0.10778509996649177,0.04961429151441332,-1.4931077694235588
-0.02272385252069231,-0.08629051336645388,0.0,-0.007647044094448718,0.20932780900709594,-1.7276536312849162
0.1305173232083532,0.04314941677022734,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.969242100684463
0.06468865401757284,0.33944954128440363,0.11704877500561928,0.09033733562035451,-0.008261557391457175,-0.23706759758806728
0.053843152555598905,-13.958603896103895,-1.0,-0.9907834916005711,-1.0,-0.9893630394912449
0.024330449114132735,0.04314941677022734,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.969242100684463
0.007865972009398314,-0.1480193019863093,0.057251482140919796,-0.1432322872472498,-0.0565390573135649,-1.0716538320498716
0.04235266447147379,0.24212271973466004,-0.004274233393350535,-0.012703401618702315,0.014020678840071188,0.48894104703825314
0.03409726103968702,-0.1034756387874941,0.03622815403093371,0.05229971625740015,0.20932780900709594,-0.6044352759154203
0.017243953418931035,0.20175438596491246,0.07684715028542932,0.09797544515814294,0.12095224013011974,0.14274437574003418
0.16037638300072388,0.049645390070921946,-0.006952514526147091,0.12113048071843635,-0.8620957884209357,1.380246913580247
0.7285397248113625,16.06,0.28321315825441107,0.684691256971272,-0.4298012069577565,79.80620689655173
0.06679625375508036,0.1672162792568166,-0.03333737345962651,0.09272164499114344,0.20932780900709594,-0.38256566425580507
0.011622131717492712,0.11392405063291133,-0.005698907709355661,-0.004546487838145041,-0.03208556149732622,0.23350253807106602
-0.05970149253731338,0.12338028169014081,-0.018283839008255254,-0.29707132546343573,-0.9462641897698961,-1.969242100684463
0.01819215463331436,0.125,-0.013082463618991569,0.10280878646020897,0.0,0.3257328990228012
-0.06921029281277724,-0.28498134328358216,0.0,-0.04555785886431962,0.0,-1.0005876638045463
0.005898094041832724,-0.5870967741935484,0.02997747357477043,0.007262569832402255,0.036666666666666625,0.2913669064748201
0.08172724112625995,0.06930693069306937,0.010772202170274747,0.09848257481703881,0.03289515394523823,-0.3533569516533649
-0.05371390043825153,-0.0793650793650793,0.003958733205374321,-0.005392912172573205,-0.004171881518564846,-0.30386740331491713
-0.002106306529550128,0.0034813699661271347,0.041152454226630386,-0.05505607176733862,0.002502125801484567,-21.375787263820854
0.06586126266562742,0.0,0.0,0.0,0.0,0.0
0.04792633981270167,-0.10839160839160844,0.0,0.0038747594528527607,1.9510397473019214,-0.12948328267477205
-0.0627180571962308,-2.8417721518987342,0.05446545790015267,0.06258588521824615,0.29697132136156523,-2.0340063761955367
-0.033288043478260865,96.92260061919504,-0.0863664396296061,0.16892488673598427,-0.09644455704754662,0.2696237016856802
0.10497946611909637,0.0,0.0,0.0,0.0,0.0
0.10518053375196246,-0.7985074626865671,0.01279663620305671,-0.010083694665725562,0.08362989323843406,-0.6321656050955414
0.11753766040543057,0.04314941677022734,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.969242100684463
-0.04857708537487748,0.09433962264150941,0.07581683837870923,0.14739847169692122,0.0960210362909919,-0.9370603089924975
0.1592125048081965,-0.625,0.5072391382563826,0.002175827838217348,0.1395180940348344,2.2099831338848284
0.1271881838074398,-0.2033898305084746,-0.02291783380221246,0.03220910816516831,0.0,-0.4907563310439409
-0.03123772102161093,-0.5832506340280075,0.039192677775170104,0.1232454030685044,0.20932780900709594,-1.0411031090813279
0.016150740242261152,0.147006520450504,0.03243201884669933,0.0018221024287896626,0.20932780900709594,-0.7514062926030077
-0.25815574184425816,0.0,0.2551932759535307,0.0026035786662652605,0.044961619550150766,-1.1281395281025086
0.08269563070846697,-0.11790393013100442,0.08006961356623798,-0.03881080850642171,0.01077123073249675,3.3866061293984107
0.018612446522295212,-0.5312234432234433,0.029430190643252363,0.0826649668911843,0.013444935082053577,1.0172383465259456
-0.0401666962227345,-0.4022988505747126,0.00941389454627739,0.46453900709219864,0.03164139749505601,-0.5217391304347826
-0.0032942898975110158,0.04314941677022734,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.969242100684463
-0.033642415596766506,0.07058823529411762,0.021348607133558906,-0.0753526354862658,-0.05430463576158939,0.2666666666666666
0.030357788218287052,0.05504587155963292,0.06640648820049999,-0.045829116669076186,-0.05305347537179628,0.3554864253393666
-0.023265142398716354,-0.101010101010101,0.009430220772925546,0.15110946745562126,0.20932780900709594,-1.002212389380531
0.03799045048785543,0.06896551724137945,-0.005957375398556786,0.11075943643630981,-0.3392574275542265,1.1899633857419771
0.0192433493240296,-0.012875536480686844,0.004326580474396824,-0.05706574127626762,-0.05339265850945496,-0.051308900523560186
0.06214723099726038,0.1625000000000001,-0.013786257858167006,-0.07530785642100535,-0.014114114114114118,-1.3774145616641902
0.08276821422361347,0.04314941677022734,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.969242100684463
-0.005793742757821629,2.5384615384615383,0.012531777005979405,-0.011900373084806737,0.20932780900709594,1.8874801901743266
-0.02648633417864199,0.0,0.13492475350285416,0.07251764452346321,-0.017574692442882234,4.894736842105263
0.0680851063829786,0.06000000000000005,0.039179577286320155,0.07970027247956413,0.20932780900709594,0.48413874888823005
0.03090153778879068,-0.9487179487179487,-0.06929248723559445,-0.3725055432372506,-0.1333333333333333,-0.375968992248062
0.289787960029247,0.0,0.0,0.0,0.0,0.0
0.07434632461766166,0.7954545454545456,0.08093763821318012,0.5197675001252693,0.6889952153110048,138.3846153846154
0.04711692471970097,0.0,0.041854929140694,-0.024118854734640927,-0.02233700594724941,167.76275115919628
0.007481296758104827,0.2903225806451615,0.0015542430836181786,0.0622531939605111,-0.04826254826254828,-0.18304779080252476
-0.01762892798075477,0.08598726114649691,0.04034192466914255,-0.16897542565510137,0.019491820396797754,1.7400611620795106
0.09990875912408748,0.04314941677022734,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.969242100684463
0.033627422620769565,0.125,0.03484439878429857,0.07921115711483973,-0.028492008339124353,-3.9342723004694835
-0.03934035366580557,-0.3033707865168539,-0.0035385938223427837,-0.015835737770918623,0.016943042537851394,-2.655308792211743
0.021112581257550334,0.0,0.2951836807570414,0.11348697236081406,0.1966604823747682,-1.6395465155051685
0.16209176517731927,-0.611111111111111,0.22075905485272695,0.04752981802846934,-0.02748592082037493,-1.0014220989475293
0.07565866169270219,0.010101010101010166,0.00510025336251152,0.0005753923856408605,-0.01291808716483922,0.11232432432432438
0.032432432432432545,0.07407407407407396,0.005494558181905251,-0.0015822647250597344,0.0050192890031941495,-1.0449157829070492
0.016729500471253544,0.16216216216216206,-0.05609854063462316,0.18350485151426055,-0.009801519235481448,-1.3223435531289374
0.03380374138496878,-0.8559322033898304,0.027517985611510865,0.05965034965034954,-0.03838383838383841,-0.718303886925795
-0.0043600124571784304,0.07058823529411762,0.2054841545610584,-0.29576460098082924,0.3086258304127216,-0.9377498572244432
-0.03294833915301276,0.17543859649122817,-0.12008075887706704,0.15391566265060241,-0.0029615741085980973,-1.6628982528263103
-0.028056288478452207,1.195488721804511,0.10655983982055228,0.11153317805770446,0.05456513676689667,3.9012773837538806
-0.018885391594149148,0.029197080291970767,-0.0012246303784873014,0.13055072138325952,0.022175841377511052,-0.7298790110468174
0.06886301709190001,0.4099999999999999,-0.07356157869709934,-0.0274365075511096,-0.15684480234260612,1.4608745684695053
0.20504385964912286,1.5246850527749403,0.08232003483736983,-0.03145420852433434,0.0,6.941422594142259
0.11582334015794093,-0.0034158838599487318,-0.39062393400416284,0.24815428657525995,0.20932780900709594,-0.9440242057488654
0.025314958301295265,-0.22325581395348837,0.0006290591315583072,0.3362250262881177,0.056919642857142794,-0.8896690070210632
-0.09952585435677219,-0.043165467625899234,0.07515939676736716,0.07142159520690261,0.08027087646652875,-1.0613845220530411
-0.00804394742005099,0.04314941677022734,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.969242100684463
0.004039134727582772,0.5454545454545454,-0.0964476280973613,0.001700680272108901,0.006484149855907839,0.04457953394123604
-0.08701035569563265,-0.03977272727272729,0.0004930271869276748,0.06812356670713604,0.01710376282782211,-0.8047982551799345
-0.07400809716599188,0.19178082191780832,0.1908157920636655,-0.1866415274608132,0.5634517766497462,-1.1809217014003024
-0.07455885637703819,0.0,0.013733905579399242,0.42362222099630387,-0.012729844413012725,-10.556263269639066
0.00633666318771442,-0.39473684210526316,0.0014665581492272484,-0.17798987446401815,-0.08519728575018848,6.6066587138054444
-0.019237455093290223,0.04314941677022734,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.969242100684463
-0.004389708572125395,0.06981981981981966,0.04216020879341498,0.04140911724937224,0.06676964472569624,-0.5188259709457457
-0.029568545264021195,2.3636363636363638,0.014625139916223384,0.019169667443338367,0.03796225591796665,0.43767032131313766
0.051939513477974986,-0.2921234609546297,-0.027367186736588334,-0.14648509385351494,-0.09467568339841892,0.25396825396825395
0.015642583839747815,-0.007042253521126751,-0.002438439398784742,0.11602405376724434,0.05646865461375916,-0.173469387755102
-0.051822526571081995,1.8292682926829267,-0.011530398322851187,0.16698292220113853,0.018181818181818077,-0.3323076923076923
0.010789693981955173,0.7663551401869158,0.0,0.0,0.0,0.0
0.017149478563151854,-0.49090909090909085,2.1111745495238314,0.02037815126050413,-0.00920975282031189,4.01063829787234
0.05231172545281226,0.5742574257425743,0.019335150371561083,0.004300794995438562,-0.007585011789437823,0.9262295081967213
0.12513892747985533,0.04314941677022734,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.969242100684463
0.007925407925408079,0.14189189189189189,-0.06064002778611011,0.027744505417978127,-0.025561097256857845,-1.0136339800734138
0.03223822459125625,0.06956521739130439,-0.012670417110131282,2.7235739112655897,-0.17391304347826086,-15.673289183222957
0.0319949811794229,0.36046511627906974,0.02755358007305375,0.03717447263731488,-0.6318135764944275,-0.7110232762406675
-0.0328090647725352,0.0714285714285714,-0.01193780870834471,-0.035772029102667746,-0.6423234217889979,-0.10115020297699595
0.07636718750000004,-0.13692946058091293,0.00041848846075831503,0.03234581968380579,-0.06948506039415125,-0.9456819426693446
0.09716054366841598,0.30490096086746465,-0.18497719243800725,-0.626534063697318,0.20932780900709594,-2.9631083202511777
-0.036779835390946536,0.05405405405405417,0.04194867040330408,0.03652579331299033,0.0012168534198651049,-1.1622475856014047
-0.012483574244415041,0.08974358974358965,-0.020463733006386264,0.06226106709513002,0.20932780900709594,-0.28139047048246923
-0.004520166898470235,-0.013157894736842146,0.21119681222154796,0.040763642912889475,-0.07083879423328965,-0.35429148010342437
0.038509867691625566,-0.027210884353741527,0.013701500717313797,0.4918000450856628,0.05597284816113057,-0.2405524861878453
0.14971977582065654,0.14722279578773478,0.0,-0.7819007104219706,0.20932780900709594,-0.034394667799495515
0.02049927686600017,-0.011560693641618491,0.020344969774299226,0.007618336289795469,0.0008325094958114843,-0.7278115738574326
-0.009608235630540363,0.24517241379310328,0.0991915784576014,0.011577639751552793,-0.02157164869029271,3.2727272727272725
0.3839884947267498,-0.24778761061946897,-0.0444444444444444,-0.049203373945642004,0.08303249097472931,0.5574712643678161
0.036202073391476075,0.1336153846153847,0.03654161876854056,0.012596603349310564,0.0386705758795729,-2.252906123291041
0.13540959824040066,0.08717105263157898,-0.00012496875781053962,-0.33566035047727594,0.07639879818131856,3.4745762711864403
-0.010870502976447205,0.07681564245810057,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.969242100684463
0.0581244485961907,0.32398753894081,-0.001956646844427423,-0.06462559665871126,0.02851323828920571,0.43910891089108905
0.018841422067228386,-0.10394265232974909,-0.005974119186844318,0.017726356013162192,0.03425457376411045,-0.701048951048951
0.0014223132502702018,0.012658227848101333,-0.0020956546811159438,0.03312346016972345,-0.022028287691844728,-0.7222222222222222
0.18733188164467784,0.04314941677022734,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.969242100684463
0.04149249109769304,-0.023482910950941682,0.009192243681541923,0.11830906661039609,-0.021442495126705707,-12.30625
0.11087018006976535,-0.02934537246049651,0.024994370637243968,-0.01803136964307772,0.2983193277310925,-0.6322770817980841
0.02409409979131083,0.17021276595744705,-0.027710122945440174,0.13991683991684,-0.09467893790331117,-1.0259203873816136
0.07229185317815578,0.7574626865671641,0.03295295441858759,0.007843445869730514,-0.06669236700077097,-0.30598018833312945
0.028445006321112576,0.16666666666666674,0.00831523032899062,0.9979074172911766,-0.005536829210212368,2.1807963444880207
0.018760966392225686,-0.013157894736842146,0.0022505626406601476,0.020361990950226172,-0.046052631578947345,-0.7514367816091954
-0.002745098039215743,0.7829166666666667,-0.016590428074008345,0.27861441958503685,-1.625,207.7
0.05025983667409073,-0.17894736842105252,-0.009742519137091121,0.07612709121575412,0.0,-0.8225806451612903
0.11449729421817145,0.4375,-0.004867624361866274,-0.055606129570626606,0.20932780900709594,-1.2745098039215685
-0.08045771500089394,0.03571428571428581,-0.00736059513950893,0.014087110848184592,-0.0009145607701563918,-0.45827518838961767
0.04673590504451042,0.2527472527472525,-0.6902375158696572,0.11109898504856486,-0.9594410692588092,2.489905787348587
0.07460239383505507,0.23728813559322037,-0.029222828710408044,-0.056268377439187334,0.0,-0.7473276529821844
0.2381867076450248,-0.06936416184971095,0.017957812208325485,-0.09026058190822561,-0.0004094493795951948,-0.5642491724345471
0.07856173677069189,0.04314941677022734,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.969242100684463
0.0954437713984726,0.3964757709251101,0.2048876380744169,0.10923417345782283,0.09051955008034285,0.6531474440219687
0.09361312802943278,0.05405405405405417,0.0001282174568066896,0.1271693160274172,-0.004849704382821396,-0.11774193548387102
-0.030182684670373217,0.974299065420561,0.19936272318373116,0.001865779400710357,0.20932780900709594,-1.0
0.07656929770043508,0.0,0.08229500858016858,-0.07284926911095135,0.01573033707865168,-0.9441723800195887
0.01037463976945241,0.1607142857142856,-0.014699821404039026,-0.035499486577673434,0.20932780900709594,-0.9960912052117263
-0.010795751349468863,0.05454545454545445,0.2466621642682736,0.3028542226596509,0.8050734312416556,-0.12402055775549747
-0.05928499383615382,-2.233418664184315,-0.03520326387877026,-0.1691058049156221,0.17130373169579594,-1.5319303338171264
0.05035147948340679,-0.04800000000000004,-0.0034649177082044513,0.010526315789473717,0.0,-0.345514950166113
